A,0.1662541627883911,0.31682518124580383,0.08592188358306885,0.2983100414276123,0.02374166250228882,0.2206498682498932,0.0,0.11105018854141235,0.009898781776428223,0.023425593972206116,0.059319496154785156,0.08461877703666687,0.041743695735931396,0.018305703997612,0.05015677213668823,0.11563783884048462,0.05860745906829834,0.13903209567070007,0.10464942455291748,0.07153213024139404,0.08185338973999023,0.0,0.08768647909164429,0.12135827541351318,0.09588629007339478,0.12689146399497986,0.14715391397476196,0.07299630343914032,0.13304299116134644,0.003916949033737183,0.13166463375091553,0.12208694219589233,0.1392139196395874,0.12896466255187988,0.1949634552001953,0.07605515420436859,0.1788732409477234,0.030968934297561646,0.1713966727256775,0.11451160907745361,0.1760396957397461,0.1252358853816986
A,0.1682950258255005,0.30777740478515625,0.0931583046913147,0.29024797677993774,0.028013229370117188,0.21251487731933594,0.0,0.11865904927253723,0.003359377384185791,0.03761011362075806,0.06573081016540527,0.06634899973869324,0.03367793560028076,0.0165175199508667,0.04906630516052246,0.12094199657440186,0.06285691261291504,0.13252034783363342,0.10781615972518921,0.052908360958099365,0.07330155372619629,0.0,0.08374500274658203,0.11997342109680176,0.09947574138641357,0.10835546255111694,0.15107184648513794,0.054484397172927856,0.1203463077545166,0.008500099182128906,0.12473428249359131,0.12388485670089722,0.14157217741012573,0.11289137601852417,0.19637572765350342,0.058681756258010864,0.16575801372528076,0.03616738319396973,0.1612301468849182,0.11779332160949707,0.17637532949447632,0.1156715452671051
A,0.18792538344860077,0.25297896564006805,0.10893742740154266,0.24593745172023773,0.04976443946361542,0.19323866069316864,0.014386460185050964,0.130862757563591,0.0,0.0644913762807846,0.074366495013237,0.03494371473789215,0.026795968413352966,0.02495761215686798,0.05189536511898041,0.11794106662273407,0.07529498636722565,0.13464747369289398,0.10681779682636261,0.016373172402381897,0.05397133529186249,0.009742289781570435,0.07793502509593964,0.11533986032009125,0.10218755900859833,0.10902191698551178,0.14370934665203094,0.00891229510307312,0.09274516999721527,0.0,0.11018238961696625,0.10454528033733368,0.13496844470500946,0.09864847362041473,0.1829194277524948,0.01229044795036316,0.13728569447994232,0.0145903080701828,0.13922198116779327,0.08859167993068695,0.15961115062236786,0.08891744911670685
A,0.16767627000808716,0.2767096757888794,0.08514571189880371,0.26184213161468506,0.026669561862945557,0.20084530115127563,0.0,0.11199083924293518,0.005801498889923096,0.03868931531906128,0.05004674196243286,0.08353430032730103,0.03246879577636719,0.01965072751045227,0.0485723614692688,0.11116066575050354,0.057023048400878906,0.13085907697677612,0.09307330846786499,0.0649997889995575,0.0670134425163269,0.0001919269561767578,0.08060222864151001,0.10948523879051208,0.08894968032836914,0.10647845268249512,0.1341078281402588,0.05849120020866394,0.1129181981086731,0.0,0.11999315023422241,0.10770776867866516,0.1303577423095703,0.10580712556838989,0.1795026659965515,0.05067473649978638,0.1586783528327942,0.01823890209197998,0.15700870752334595,0.09796196222305298,0.16572266817092896,0.10313171148300171
A,0.175908625125885,0.308779239654541,0.09588086605072021,0.274427592754364,0.028182506561279297,0.20084869861602783,0.0,0.09915667772293091,0.010848939418792725,0.0141715407371521,0.06183218955993652,0.05607515573501587,0.04166215658187866,0.004881918430328369,0.05359482765197754,0.1082119345664978,0.06252098083496094,0.11066049337387085,0.10822457075119019,0.052628517150878906,0.08589988946914673,0.0,0.0908617377281189,0.12328207492828369,0.09630948305130005,0.10637640953063965,0.1528300642967224,0.05950742959976196,0.13589811325073242,0.013240039348602295,0.13479852676391602,0.13013237714767456,0.14326924085617065,0.11549222469329834,0.19886672496795654,0.0710635781288147,0.18069428205490112,0.04881274700164795,0.17201942205429077,0.1297033429145813,0.17997616529464722,0.12793558835983276
A,0.1143193244934082,0.17275011539459229,0.06550174951553345,0.16951560974121094,0.022327303886413574,0.13475093245506287,0.0,0.08355897665023804,0.0011780261993408203,0.03490424156188965,0.03885352611541748,0.041591912508010864,0.021713554859161377,0.013967007398605347,0.03317660093307495,0.07417148351669312,0.039386749267578125,0.0789126455783844,0.06739932298660278,0.027687907218933105,0.048303186893463135,0.0015093088150024414,0.057312726974487305,0.07381859421730042,0.0634346604347229,0.06382733583450317,0.0954466462135315,0.023532897233963013,0.0790320634841919,0.0,0.08314502239227295,0.069041907787323,0.09079009294509888,0.05950343608856201,0.12440711259841919,0.020640641450881958,0.10850787162780762,0.008946418762207031,0.10643249750137329,0.05905982851982117,0.11343210935592651,0.05682724714279175
A,0.0934566855430603,0.1381111741065979,0.05295652151107788,0.13926154375076294,0.018395662307739258,0.11480432748794556,0.0009015202522277832,0.07097774744033813,0.0,0.029957085847854614,0.03073972463607788,0.03965577483177185,0.01643747091293335,0.012317508459091187,0.025317907333374023,0.059956490993499756,0.03198593854904175,0.0651530921459198,0.05375164747238159,0.029847145080566406,0.036883652210235596,0.003311753273010254,0.0443384051322937,0.05942261219024658,0.05015033483505249,0.053301215171813965,0.07592940330505371,0.023302197456359863,0.06021362543106079,0.0,0.06549471616744995,0.054993510246276855,0.07200402021408081,0.047996699810028076,0.09902286529541016,0.017177432775497437,0.08469188213348389,0.004226386547088623,0.08422648906707764,0.04535439610481262,0.09088540077209473,0.04613989591598511
A,0.07675772905349731,0.16976428031921387,0.03347468376159668,0.14655667543411255,0.005633533000946045,0.10132250189781189,0.0,0.0435652881860733,0.011809587478637695,0.006999462842941284,0.03409576416015625,0.0420478880405426,0.029566407203674316,0.0033405497670173645,0.028738558292388916,0.05637429654598236,0.03173232078552246,0.06820809841156006,0.05776268243789673,0.04425084590911865,0.05128943920135498,0.0,0.04688793420791626,0.061621665954589844,0.05082440376281738,0.06547804176807404,0.07996988296508789,0.049273788928985596,0.07562756538391113,0.006990477442741394,0.06786072254180908,0.06518127024173737,0.07230478525161743,0.07029426097869873,0.10414254665374756,0.0574658066034317,0.09852659702301025,0.029312819242477417,0.08890712261199951,0.06938910484313965,0.09207230806350708,0.07865825295448303
A,0.10464006662368774,0.21607854962348938,0.046531736850738525,0.19579294323921204,0.008676707744598389,0.14070534706115723,0.0,0.06017312407493591,0.01368182897567749,0.004917018115520477,0.0398678183555603,0.05333931744098663,0.03447920083999634,0.004457093775272369,0.03346759080886841,0.06984232366085052,0.03603243827819824,0.0865936428308487,0.06998211145401001,0.05165940523147583,0.06230801343917847,0.0,0.059036850929260254,0.07926985621452332,0.06268560886383057,0.08455727994441986,0.09811490774154663,0.05632573366165161,0.09430652856826782,0.007880836725234985,0.0870518684387207,0.0834154337644577,0.09043020009994507,0.08927017450332642,0.12975817918777466,0.06335806846618652,0.12341123819351196,0.02830040454864502,0.11396610736846924,0.08284175395965576,0.11591064929962158,0.09400975704193115
A,0.1428186297416687,0.2729749083518982,0.07382053136825562,0.2555723786354065,0.019829154014587402,0.18431663513183594,0.0,0.08806580305099487,0.01220768690109253,0.014716416597366333,0.05281376838684082,0.06967350840568542,0.03824877738952637,0.00713464617729187,0.0455472469329834,0.09664791822433472,0.05313819646835327,0.11242473125457764,0.09312546253204346,0.06116631627082825,0.07355254888534546,0.0,0.07671374082565308,0.10572126507759094,0.08655625581741333,0.1017606258392334,0.13181227445602417,0.06251618266105652,0.11606788635253906,0.010385096073150635,0.11326998472213745,0.11177611351013184,0.1222119927406311,0.10688537359237671,0.1736322045326233,0.06545427441596985,0.15566319227218628,0.037800759077072144,0.1477336287498474,0.10855478048324585,0.15613561868667603,0.11169636249542236
